sample_id,experiment_id,study_id,sequencing_type,cell_type,treatment,timepoint,replicate,organism,platform,library_strategy,library_source,total_reads,total_bases,cap_selection_method,file_size,fractionation_method,instrument,translation_inhibitor
SRR27899683,SRX23559916,1074242,RNA-seq,CD8+ T cells,Vehicle Control,unknown,unknown,Mus musculus,,OTHER,TRANSCRIPTOMIC,50521439,2526071950,,1087149756,,Illumina HiSeq 2500,
SRR27899684,SRX23559915,1074242,RNA-seq,CD8+ T cells,Vehicle Control,unknown,unknown,Mus musculus,,OTHER,TRANSCRIPTOMIC,42052576,2102628800,,906923973,,Illumina HiSeq 2500,
SRR27899685,SRX23559914,1074242,RNA-seq,CD8+ T cells,Vehicle Control,unknown,unknown,Mus musculus,,OTHER,TRANSCRIPTOMIC,48294986,2414749300,,1042149641,,Illumina HiSeq 2500,
SRR27899686,SRX23559913,1074242,RNA-seq,CD8+ T cells,Halofuginone (Halo),unknown,unknown,Mus musculus,,OTHER,TRANSCRIPTOMIC,42089205,2104460250,,910137360,,Illumina HiSeq 2500,
SRR27899687,SRX23559912,1074242,RNA-seq,CD8+ T cells,Halofuginone (Halo),unknown,unknown,Mus musculus,,OTHER,TRANSCRIPTOMIC,42608248,2130412400,,925554843,,Illumina HiSeq 2500,
SRR27899688,SRX23559911,1074242,RNA-seq,CD8+ T cells,Halofuginone (Halo),unknown,unknown,Mus musculus,,OTHER,TRANSCRIPTOMIC,49530525,2476526250,,1074246700,,Illumina HiSeq 2500,
SRR27899677,SRX23559922,1074242,RNA-seq,CD8+ T cells,Vehicle Control,unknown,unknown,Mus musculus,,RNA-Seq,TRANSCRIPTOMIC,44691418,2234570900,,956978058,,Illumina HiSeq 2500,
SRR27899678,SRX23559921,1074242,RNA-seq,CD8+ T cells,Vehicle Control,unknown,unknown,Mus musculus,,RNA-Seq,TRANSCRIPTOMIC,47323778,2366188900,,1010308699,,Illumina HiSeq 2500,
SRR27899679,SRX23559920,1074242,RNA-seq,CD8+ T cells,Vehicle Control,unknown,unknown,Mus musculus,,RNA-Seq,TRANSCRIPTOMIC,52234215,2611710750,,1113701993,,Illumina HiSeq 2500,
SRR27899680,SRX23559919,1074242,RNA-seq,CD8+ T cells,Halofuginone (Halo),unknown,unknown,Mus musculus,,RNA-Seq,TRANSCRIPTOMIC,47286725,2364336250,,1006215076,,Illumina HiSeq 2500,
SRR27899681,SRX23559918,1074242,RNA-seq,CD8+ T cells,Halofuginone (Halo),unknown,unknown,Mus musculus,,RNA-Seq,TRANSCRIPTOMIC,38342368,1917118400,,817087540,,Illumina HiSeq 2500,
SRR27899682,SRX23559917,1074242,RNA-seq,CD8+ T cells,Halofuginone (Halo),unknown,unknown,Mus musculus,,RNA-Seq,TRANSCRIPTOMIC,60776847,3038842350,,1285167761,,Illumina HiSeq 2500,
SRR27899683,SRX23559916,1074242,RNA-seq,CD8+ T cells,Vehicle Control,unknown,unknown,Mus musculus,,OTHER,TRANSCRIPTOMIC,50521439,2526071950,,1087149756,,Illumina HiSeq 2500,
SRR27899684,SRX23559915,1074242,RNA-seq,CD8+ T cells,Vehicle Control,unknown,unknown,Mus musculus,,OTHER,TRANSCRIPTOMIC,42052576,2102628800,,906923973,,Illumina HiSeq 2500,
SRR27899685,SRX23559914,1074242,RNA-seq,CD8+ T cells,Vehicle Control,unknown,unknown,Mus musculus,,OTHER,TRANSCRIPTOMIC,48294986,2414749300,,1042149641,,Illumina HiSeq 2500,
SRR27899686,SRX23559913,1074242,RNA-seq,CD8+ T cells,Halofuginone (Halo),unknown,unknown,Mus musculus,,OTHER,TRANSCRIPTOMIC,42089205,2104460250,,910137360,,Illumina HiSeq 2500,
SRR27899687,SRX23559912,1074242,RNA-seq,CD8+ T cells,Halofuginone (Halo),unknown,unknown,Mus musculus,,OTHER,TRANSCRIPTOMIC,42608248,2130412400,,925554843,,Illumina HiSeq 2500,
SRR27899688,SRX23559911,1074242,RNA-seq,CD8+ T cells,Halofuginone (Halo),unknown,unknown,Mus musculus,,OTHER,TRANSCRIPTOMIC,49530525,2476526250,,1074246700,,Illumina HiSeq 2500,
ERR12549929,ERX11924207,1074219,Ribo-seq,cardiomyocyte,unknown,unknown,unknown,Homo sapiens,,Ribo-seq,TRANSCRIPTOMIC,207370071,7267171531,,2849918565,unknown,Illumina NovaSeq 6000,unknown
ERR12549883,ERX11924161,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Pan troglodytes,,RNA-Seq,TRANSCRIPTOMIC,70663355,10665193664,,3864138730,,Illumina NovaSeq 6000,
ERR12549887,ERX11924165,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Macaca mulatta,,RNA-Seq,TRANSCRIPTOMIC,106182033,16018544780,,5794498932,,Illumina NovaSeq 6000,
ERR12549893,ERX11924171,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Homo sapiens,,RNA-Seq,TRANSCRIPTOMIC,36458917,7298305477,,2753178348,,Illumina NovaSeq 6000,
ERR12549919,ERX11924197,1074219,Ribo-seq,cardiomyocyte,unknown,unknown,unknown,Pan troglodytes,,Ribo-seq,TRANSCRIPTOMIC,118968943,6067416093,,2517125231,unknown,Illumina NovaSeq 6000,unknown
ERR12549934,ERX11924212,1074219,Ribo-seq,cardiomyocyte,unknown,unknown,unknown,Macaca mulatta,,Ribo-seq,TRANSCRIPTOMIC,202208403,7085508582,,2791630001,unknown,Illumina NovaSeq 6000,unknown
ERR12549886,ERX11924164,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Pan troglodytes,,RNA-Seq,TRANSCRIPTOMIC,72135245,10879860447,,3935472504,,Illumina NovaSeq 6000,
ERR12549932,ERX11924210,1074219,Ribo-seq,cardiomyocyte,unknown,unknown,unknown,Pan troglodytes,,Ribo-seq,TRANSCRIPTOMIC,189522576,9665651376,,4082893900,unknown,Illumina NovaSeq 6000,unknown
ERR12549918,ERX11924196,1074219,Ribo-seq,cardiomyocyte,unknown,unknown,unknown,Pan troglodytes,,Ribo-seq,TRANSCRIPTOMIC,128410205,6548920455,,2764925004,unknown,Illumina NovaSeq 6000,unknown
ERR12549890,ERX11924168,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Macaca mulatta,,RNA-Seq,TRANSCRIPTOMIC,91827656,13853461423,,4998025862,,Illumina NovaSeq 6000,
ERR12549928,ERX11924206,1074219,Ribo-seq,cardiomyocyte,unknown,unknown,unknown,Homo sapiens,,Ribo-seq,TRANSCRIPTOMIC,216816775,7604583267,,2999998777,unknown,Illumina NovaSeq 6000,unknown
ERR12549907,ERX11924185,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Homo sapiens,,RNA-Seq,TRANSCRIPTOMIC,32285151,6453170534,,2455121437,,Illumina NovaSeq 6000,
ERR12549894,ERX11924172,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Homo sapiens,,RNA-Seq,TRANSCRIPTOMIC,33355846,6672319265,,2540641350,,Illumina NovaSeq 6000,
ERR12549904,ERX11924182,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Gorilla gorilla,,RNA-Seq,TRANSCRIPTOMIC,68787668,10367824524,,3723925340,,Illumina NovaSeq 6000,
ERR12549897,ERX11924175,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Pan troglodytes,,RNA-Seq,TRANSCRIPTOMIC,66499839,10038810086,,3860243719,,Illumina NovaSeq 6000,
ERR12549905,ERX11924183,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Homo sapiens,,RNA-Seq,TRANSCRIPTOMIC,33550443,6705823992,,2548438947,,Illumina NovaSeq 6000,
ERR12549923,ERX11924201,1074219,Ribo-seq,cardiomyocyte,unknown,unknown,unknown,Macaca mulatta,,Ribo-seq,TRANSCRIPTOMIC,145153125,7402809375,,3096520513,unknown,Illumina NovaSeq 6000,unknown
ERR12549900,ERX11924178,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Macaca mulatta,,RNA-Seq,TRANSCRIPTOMIC,29335320,5870122398,,2197386223,,Illumina NovaSeq 6000,
ERR12549910,ERX11924188,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Pan troglodytes,,RNA-Seq,TRANSCRIPTOMIC,62134888,9378790502,,3406778984,,Illumina NovaSeq 6000,
ERR12549912,ERX11924190,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Macaca mulatta,,RNA-Seq,TRANSCRIPTOMIC,40563812,8120911553,,3061529259,,Illumina NovaSeq 6000,
ERR12549920,ERX11924198,1074219,Ribo-seq,cardiomyocyte,unknown,unknown,unknown,Pan troglodytes,,Ribo-seq,TRANSCRIPTOMIC,161912741,8257549791,,3489439631,unknown,Illumina NovaSeq 6000,unknown
ERR12549930,ERX11924208,1074219,Ribo-seq,cardiomyocyte,unknown,unknown,unknown,Homo sapiens,,Ribo-seq,TRANSCRIPTOMIC,160549848,5625466323,,2233207664,unknown,Illumina NovaSeq 6000,unknown
ERR12549914,ERX11924192,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Gorilla gorilla,,RNA-Seq,TRANSCRIPTOMIC,84957573,12815493127,,4681184019,,Illumina NovaSeq 6000,
ERR12549935,ERX11924213,1074219,Ribo-seq,cardiomyocyte,unknown,unknown,unknown,Macaca mulatta,,Ribo-seq,TRANSCRIPTOMIC,177698526,6226202374,,2469945738,unknown,Illumina NovaSeq 6000,unknown
ERR12549938,ERX11924216,1074219,Ribo-seq,cardiomyocyte,unknown,unknown,unknown,Gorilla gorilla,,Ribo-seq,TRANSCRIPTOMIC,195202602,9955332702,,4201666656,unknown,Illumina NovaSeq 6000,unknown
ERR12549889,ERX11924167,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Macaca mulatta,,RNA-Seq,TRANSCRIPTOMIC,84443159,12739787655,,4640693671,,Illumina NovaSeq 6000,
ERR12549888,ERX11924166,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Macaca mulatta,,RNA-Seq,TRANSCRIPTOMIC,81183017,12218434402,,4412294869,,Illumina NovaSeq 6000,
ERR12549896,ERX11924174,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Pan troglodytes,,RNA-Seq,TRANSCRIPTOMIC,64927470,9799886782,,3528257275,,Illumina NovaSeq 6000,
ERR12549882,ERX11924160,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Pan troglodytes,,RNA-Seq,TRANSCRIPTOMIC,72531441,10947793045,,3942995799,,Illumina NovaSeq 6000,
ERR12549909,ERX11924187,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Pan troglodytes,,RNA-Seq,TRANSCRIPTOMIC,80703059,12180976774,,4385926109,,Illumina NovaSeq 6000,
ERR12549906,ERX11924184,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Homo sapiens,,RNA-Seq,TRANSCRIPTOMIC,37984909,7595914660,,2879752946,,Illumina NovaSeq 6000,
ERR12549922,ERX11924200,1074219,Ribo-seq,cardiomyocyte,unknown,unknown,unknown,Macaca mulatta,,Ribo-seq,TRANSCRIPTOMIC,252915476,12898689276,,5380546684,unknown,Illumina NovaSeq 6000,unknown
ERR12549911,ERX11924189,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Macaca mulatta,,RNA-Seq,TRANSCRIPTOMIC,34999543,7010908237,,2670887912,,Illumina NovaSeq 6000,
ERR12549895,ERX11924173,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Homo sapiens,,RNA-Seq,TRANSCRIPTOMIC,28515557,5705587220,,2183635884,,Illumina NovaSeq 6000,
ERR12549933,ERX11924211,1074219,Ribo-seq,cardiomyocyte,unknown,unknown,unknown,Pan troglodytes,,Ribo-seq,TRANSCRIPTOMIC,245775775,12534564525,,5288198900,unknown,Illumina NovaSeq 6000,unknown
ERR12549927,ERX11924205,1074219,Ribo-seq,cardiomyocyte,unknown,unknown,unknown,Homo sapiens,,Ribo-seq,TRANSCRIPTOMIC,191924877,6724941043,,2656313064,unknown,Illumina NovaSeq 6000,unknown
ERR12549924,ERX11924202,1074219,Ribo-seq,cardiomyocyte,unknown,unknown,unknown,Macaca mulatta,,Ribo-seq,TRANSCRIPTOMIC,206827987,10548227337,,4432519774,unknown,Illumina NovaSeq 6000,unknown
ERR12549899,ERX11924177,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Macaca mulatta,,RNA-Seq,TRANSCRIPTOMIC,27507694,5498987349,,2067859057,,Illumina NovaSeq 6000,
ERR12549931,ERX11924209,1074219,Ribo-seq,cardiomyocyte,unknown,unknown,unknown,Pan troglodytes,,Ribo-seq,TRANSCRIPTOMIC,149709636,7635191436,,3235856446,unknown,Illumina NovaSeq 6000,unknown
ERR12549902,ERX11924180,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Gorilla gorilla,,RNA-Seq,TRANSCRIPTOMIC,89207953,13443037006,,4968581797,,Illumina NovaSeq 6000,
ERR12549892,ERX11924170,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Homo sapiens,,RNA-Seq,TRANSCRIPTOMIC,34083124,6804455956,,2549160994,,Illumina NovaSeq 6000,
ERR12549926,ERX11924204,1074219,Ribo-seq,cardiomyocyte,unknown,unknown,unknown,Homo sapiens,,Ribo-seq,TRANSCRIPTOMIC,212541556,7446077879,,2991451093,unknown,Illumina NovaSeq 6000,unknown
ERR12549937,ERX11924215,1074219,Ribo-seq,cardiomyocyte,unknown,unknown,unknown,Gorilla gorilla,,Ribo-seq,TRANSCRIPTOMIC,315089158,16069547058,,6717129358,unknown,Illumina NovaSeq 6000,unknown
ERR12549921,ERX11924199,1074219,Ribo-seq,cardiomyocyte,unknown,unknown,unknown,Pan troglodytes,,Ribo-seq,TRANSCRIPTOMIC,204329095,10420783845,,4374167642,unknown,Illumina NovaSeq 6000,unknown
ERR12549884,ERX11924162,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Pan troglodytes,,RNA-Seq,TRANSCRIPTOMIC,51934509,7835912316,,3117568172,,Illumina NovaSeq 6000,
ERR12549936,ERX11924214,1074219,Ribo-seq,cardiomyocyte,unknown,unknown,unknown,Macaca mulatta,,Ribo-seq,TRANSCRIPTOMIC,262993096,9214154809,,3605985784,unknown,Illumina NovaSeq 6000,unknown
ERR12549885,ERX11924163,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Pan troglodytes,,RNA-Seq,TRANSCRIPTOMIC,63961836,9652635664,,3552991681,,Illumina NovaSeq 6000,
ERR12549925,ERX11924203,1074219,Ribo-seq,cardiomyocyte,unknown,unknown,unknown,Macaca mulatta,,Ribo-seq,TRANSCRIPTOMIC,211223166,10772381466,,4501328614,unknown,Illumina NovaSeq 6000,unknown
ERR12549901,ERX11924179,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Macaca mulatta,,RNA-Seq,TRANSCRIPTOMIC,29644164,5929296414,,2224328765,,Illumina NovaSeq 6000,
ERR12549903,ERX11924181,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Gorilla gorilla,,RNA-Seq,TRANSCRIPTOMIC,77172742,11643565713,,4232218704,,Illumina NovaSeq 6000,
ERR12549915,ERX11924193,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Gorilla gorilla,,RNA-Seq,TRANSCRIPTOMIC,74191833,11197346066,,4228015036,,Illumina NovaSeq 6000,
ERR12549898,ERX11924176,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Pan troglodytes,,RNA-Seq,TRANSCRIPTOMIC,66735548,10072077695,,3636402628,,Illumina NovaSeq 6000,
ERR12549908,ERX11924186,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Pan troglodytes,,RNA-Seq,TRANSCRIPTOMIC,52579495,7937385771,,2875199085,,Illumina NovaSeq 6000,
ERR12549916,ERX11924194,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Gorilla gorilla,,RNA-Seq,TRANSCRIPTOMIC,52965339,7995213270,,2884955431,,Illumina NovaSeq 6000,
ERR12549913,ERX11924191,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Macaca mulatta,,RNA-Seq,TRANSCRIPTOMIC,21929414,4380248565,,1677772839,,Illumina NovaSeq 6000,
ERR12549917,ERX11924195,1074219,Ribo-seq,cardiomyocyte,unknown,unknown,unknown,Pan troglodytes,,Ribo-seq,TRANSCRIPTOMIC,130029789,6631519239,,2746123421,unknown,Illumina NovaSeq 6000,unknown
ERR12549939,ERX11924217,1074219,Ribo-seq,cardiomyocyte,unknown,unknown,unknown,Gorilla gorilla,,Ribo-seq,TRANSCRIPTOMIC,307467380,15680836380,,6565460268,unknown,Illumina NovaSeq 6000,unknown
ERR12549891,ERX11924169,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Homo sapiens,,RNA-Seq,TRANSCRIPTOMIC,29366258,5874137298,,2227975847,,Illumina NovaSeq 6000,
ERR12549929,ERX11924207,1074219,Ribo-seq,cardiomyocyte,unknown,unknown,unknown,Homo sapiens,,Ribo-seq,TRANSCRIPTOMIC,207370071,7267171531,,2849918565,unknown,Illumina NovaSeq 6000,unknown
ERR12549883,ERX11924161,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Pan troglodytes,,RNA-Seq,TRANSCRIPTOMIC,70663355,10665193664,,3864138730,,Illumina NovaSeq 6000,
ERR12549887,ERX11924165,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Macaca mulatta,,RNA-Seq,TRANSCRIPTOMIC,106182033,16018544780,,5794498932,,Illumina NovaSeq 6000,
ERR12549893,ERX11924171,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Homo sapiens,,RNA-Seq,TRANSCRIPTOMIC,36458917,7298305477,,2753178348,,Illumina NovaSeq 6000,
ERR12549919,ERX11924197,1074219,Ribo-seq,cardiomyocyte,unknown,unknown,unknown,Pan troglodytes,,Ribo-seq,TRANSCRIPTOMIC,118968943,6067416093,,2517125231,unknown,Illumina NovaSeq 6000,unknown
ERR12549934,ERX11924212,1074219,Ribo-seq,cardiomyocyte,unknown,unknown,unknown,Macaca mulatta,,Ribo-seq,TRANSCRIPTOMIC,202208403,7085508582,,2791630001,unknown,Illumina NovaSeq 6000,unknown
ERR12549886,ERX11924164,1074219,RNA-seq,cardiomyocyte,unknown,unknown,unknown,Pan troglodytes,,RNA-Seq,TRANSCRIPTOMIC,72135245,10879860447,,3935472504,,Illumina NovaSeq 6000,
