Run,study_accession
SRR10803852,PRJNA598159
SRR10810229,PRJNA598359
SRR10810230,PRJNA598359
SRR10810231,PRJNA598359
SRR10854595,PRJNA600028
SRR10854596,PRJNA600028
SRR10854597,PRJNA600028
SRR10854598,PRJNA600028
SRR10854599,PRJNA600028
SRR10919493,PRJNA600029
SRR10919494,PRJNA600029
SRR10919495,PRJNA600029
SRR10919496,PRJNA600029
SRR10919497,PRJNA600029
SRR10919498,PRJNA600029
SRR10919499,PRJNA600029
SRR10919500,PRJNA600029
SRR10919501,PRJNA600029
SRR10919502,PRJNA600029
SRR10887267,PRJNA601197
SRR10887268,PRJNA601197
SRR10887269,PRJNA601197
SRR10887270,PRJNA601197
SRR10887271,PRJNA601197
SRR10887272,PRJNA601197
SRR10887273,PRJNA601197
SRR10887274,PRJNA601197
SRR10887275,PRJNA601197
SRR10887276,PRJNA601197
SRR10887277,PRJNA601197
SRR10887278,PRJNA601197
SRR10887279,PRJNA601197
SRR10887280,PRJNA601197
SRR10887281,PRJNA601197
SRR10951043,PRJNA602676
SRR10951044,PRJNA602676
SRR10951045,PRJNA602676
SRR10951046,PRJNA602676
SRR10951047,PRJNA602676
SRR10951048,PRJNA602676
SRR10971330,PRJNA603355
SRR10971331,PRJNA603355
SRR10971332,PRJNA603355
SRR10971333,PRJNA603355
SRR10990361,PRJNA603987
SRR10990362,PRJNA603987
SRR10990364,PRJNA603987
SRR10990365,PRJNA603987
SRR10990366,PRJNA603987
SRR10990367,PRJNA603987
SRR10990368,PRJNA603987
SRR10990369,PRJNA603987
SRR10990370,PRJNA603987
SRR10990371,PRJNA603987
SRR10990372,PRJNA603987
SRR10990373,PRJNA603987
SRR11273545,PRJNA611609
SRR11273546,PRJNA611609
SRR11273547,PRJNA611609
SRR11273548,PRJNA611609
SRR11273549,PRJNA611609
SRR11273550,PRJNA611609
SRR11273551,PRJNA611609
SRR11273552,PRJNA611609
SRR11273553,PRJNA611609
SRR12431995,PRJNA623564
SRR12431996,PRJNA623564
SRR12431997,PRJNA623564
SRR12431998,PRJNA623564
SRR12431999,PRJNA623564
SRR12432000,PRJNA623564
SRR12432001,PRJNA623564
SRR12432002,PRJNA623564
SRR12432003,PRJNA623564
SRR12432004,PRJNA623564
SRR12432005,PRJNA623564
SRR12432006,PRJNA623564
SRR12432007,PRJNA623564
SRR12432008,PRJNA623564
SRR11539365,PRJNA624906
SRR11539366,PRJNA624906
SRR11539367,PRJNA624906
SRR11539368,PRJNA624906
SRR11539369,PRJNA624906
SRR11539370,PRJNA624906
SRR11539371,PRJNA624906
SRR11539372,PRJNA624906
SRR11539373,PRJNA624906
SRR11539374,PRJNA624906
SRR11539375,PRJNA624906
SRR11539376,PRJNA624906
SRR11919602,PRJNA637076
SRR11919603,PRJNA637076
SRR11919604,PRJNA637076
SRR11919605,PRJNA637076
SRR11919606,PRJNA637076
SRR11919607,PRJNA637076
SRR12185464,PRJNA645135
SRR12185465,PRJNA645135
SRR12185466,PRJNA645135
SRR12185467,PRJNA645135
SRR12185468,PRJNA645135
SRR12185469,PRJNA645135
SRR12185470,PRJNA645135
SRR12185471,PRJNA645135
SRR12228554,PRJNA646476
SRR12228555,PRJNA646476
SRR12228556,PRJNA646476
SRR12228557,PRJNA646476
SRR12228558,PRJNA646476
SRR12228559,PRJNA646476
SRR12228560,PRJNA646476
SRR12228561,PRJNA646476
SRR12228562,PRJNA646476
SRR12228563,PRJNA646476
SRR12318326,PRJNA648398
SRR12318327,PRJNA648398
SRR12318328,PRJNA648398
SRR12318329,PRJNA648398
SRR12318330,PRJNA648398
SRR12318331,PRJNA648398
SRR12318332,PRJNA648398
SRR12318333,PRJNA648398
SRR12318334,PRJNA648398
SRR12318335,PRJNA648398
SRR12333532,PRJNA649003
SRR12333533,PRJNA649003
SRR12333534,PRJNA649003
SRR12333535,PRJNA649003
SRR12333536,PRJNA649003
SRR12333537,PRJNA649003
SRR12333538,PRJNA649003
SRR12333531,PRJNA649003
SRR12333553,PRJNA649002
SRR12333554,PRJNA649002
SRR12333555,PRJNA649002
SRR12333556,PRJNA649002
SRR12333557,PRJNA649002
SRR12333558,PRJNA649002
SRR12333572,PRJNA649002
SRR12333573,PRJNA649002
SRR12333574,PRJNA649002
SRR14195990,PRJNA720892
SRR14195991,PRJNA720892
SRR14195995,PRJNA720892
SRR14195996,PRJNA720892
SRR12333571,PRJNA649002
SRR12333575,PRJNA649002
SRR12333576,PRJNA649002
SRR12507493,PRJNA658965
SRR12507494,PRJNA658965
SRR12507495,PRJNA658965
SRR12507496,PRJNA658965
SRR12507497,PRJNA658965
SRR12507498,PRJNA658965
SRR12581851,PRJNA661275
SRR12581852,PRJNA661275
SRR12581853,PRJNA661275
SRR12581854,PRJNA661275
SRR12581855,PRJNA661275
SRR12581856,PRJNA661275
SRR12594201,PRJNA661558
SRR12594202,PRJNA661558
SRR12594203,PRJNA661558
SRR12594204,PRJNA661558
SRR12594205,PRJNA661558
SRR12594206,PRJNA661558
SRR12594207,PRJNA661558
SRR12594208,PRJNA661558
SRR12594209,PRJNA661558
SRR12594210,PRJNA661558
SRR12594211,PRJNA661558
SRR12594212,PRJNA661558
SRR12594213,PRJNA661558
SRR12594214,PRJNA661558
SRR12594215,PRJNA661558
SRR12594216,PRJNA661558
SRR12594217,PRJNA661558
SRR12594218,PRJNA661558
SRR12637801,PRJNA663319
SRR12637802,PRJNA663319
SRR12637803,PRJNA663319
SRR12637804,PRJNA663319
SRR14295622,PRJNA663319
SRR12637806,PRJNA663319
SRR12637807,PRJNA663319
SRR12637808,PRJNA663319
SRR12637809,PRJNA663319
SRR12660718,PRJNA664109
SRR12660720,PRJNA664109
SRR12660722,PRJNA664109
SRR12660724,PRJNA664109
SRR12758951,PRJNA666888
SRR12758952,PRJNA666888
SRR12758953,PRJNA666888
SRR12758954,PRJNA666888
SRR12758955,PRJNA666888
SRR12758956,PRJNA666888
SRR12758957,PRJNA666888
SRR12758958,PRJNA666888
SRR12758959,PRJNA666888
SRR12758960,PRJNA666888
SRR13186858,PRJNA682206
SRR13186859,PRJNA682206
SRR13186860,PRJNA682206
SRR13186861,PRJNA682206
SRR13186862,PRJNA682206
SRR13186863,PRJNA682206
SRR13186864,PRJNA682206
SRR13186865,PRJNA682206
SRR13186866,PRJNA682206
SRR13186867,PRJNA682206
SRR13186868,PRJNA682206
SRR13186869,PRJNA682206
SRR13186870,PRJNA682206
SRR13186871,PRJNA682206
SRR13186872,PRJNA682206
SRR13186873,PRJNA682206
SRR13186874,PRJNA682206
SRR13186875,PRJNA682206
SRR13186876,PRJNA682206
SRR13186877,PRJNA682206
SRR13186878,PRJNA682206
SRR13186879,PRJNA682206
SRR13186880,PRJNA682206
SRR13186881,PRJNA682206
SRR13186882,PRJNA682206
SRR13186883,PRJNA682206
SRR13186884,PRJNA682206
SRR13186885,PRJNA682206
SRR13186856,PRJNA682206
SRR13186857,PRJNA682206
SRR13435518,PRJNA692108
SRR13435519,PRJNA692108
SRR13435520,PRJNA692108
SRR13435521,PRJNA692108
SRR13435522,PRJNA692108
SRR13435523,PRJNA692108
SRR13435524,PRJNA692108
SRR13435525,PRJNA692108
SRR13531014,PRJNA694918
SRR13531015,PRJNA694918
SRR13531016,PRJNA694918
SRR13531017,PRJNA694918
SRR13531018,PRJNA694918
SRR13566023,PRJNA694918
SRR13531020,PRJNA694918
SRR13531021,PRJNA694918
SRR13577564,PRJNA697913
SRR13577565,PRJNA697913
SRR13577566,PRJNA697913
SRR13577567,PRJNA697913
SRR13577568,PRJNA697913
SRR13577569,PRJNA697913
SRR13577572,PRJNA697913
SRR13577573,PRJNA697913
SRR13577574,PRJNA697913
SRR13577575,PRJNA697913
SRR13577576,PRJNA697913
SRR13577577,PRJNA697913
SRR13577580,PRJNA697913
SRR13577581,PRJNA697913
SRR13577582,PRJNA697913
SRR13577583,PRJNA697913
SRR13577584,PRJNA697913
SRR13577585,PRJNA697913
SRR13577596,PRJNA697913
SRR13577598,PRJNA697913
SRR13577600,PRJNA697913
SRR13577602,PRJNA697913
SRR13577616,PRJNA697913
SRR13577617,PRJNA697913
SRR18677066,PRJNA697913
SRR18677067,PRJNA697913
SRR18677068,PRJNA697913
SRR18677069,PRJNA697913
SRR18677070,PRJNA697913
SRR18677071,PRJNA697913
SRR18677072,PRJNA697913
SRR18677073,PRJNA697913
SRR18677074,PRJNA697913
SRR18677075,PRJNA697913
SRR18677076,PRJNA697913
SRR18677077,PRJNA697913
SRR18677078,PRJNA697913
SRR18677079,PRJNA697913
SRR18677080,PRJNA697913
SRR18677081,PRJNA697913
SRR18677098,PRJNA697913
SRR18677099,PRJNA697913
SRR18677100,PRJNA697913
SRR18677101,PRJNA697913
SRR18677102,PRJNA697913
SRR18677103,PRJNA697913
SRR18677082,PRJNA697913
SRR18677083,PRJNA697913
SRR18677084,PRJNA697913
SRR18677085,PRJNA697913
SRR18677086,PRJNA697913
SRR18677087,PRJNA697913
SRR18677088,PRJNA697913
SRR18677089,PRJNA697913
SRR18677119,PRJNA697913
SRR18677120,PRJNA697913
SRR18677121,PRJNA697913
SRR18677122,PRJNA697913
SRR18677090,PRJNA697913
SRR18677091,PRJNA697913
SRR18677092,PRJNA697913
SRR18677093,PRJNA697913
SRR18677094,PRJNA697913
SRR18677095,PRJNA697913
SRR18677096,PRJNA697913
SRR18677097,PRJNA697913
SRR18677109,PRJNA697913
SRR18677110,PRJNA697913
SRR18677111,PRJNA697913
SRR18677112,PRJNA697913
SRR18677113,PRJNA697913
SRR18677114,PRJNA697913
SRR13769802,PRJNA704316
SRR13769803,PRJNA704316
SRR13769804,PRJNA704316
SRR13769805,PRJNA704316
SRR13769806,PRJNA704316
SRR13769807,PRJNA704316
SRR13769808,PRJNA704316
SRR13769809,PRJNA704316
SRR13769810,PRJNA704316
SRR13769811,PRJNA704316
SRR13769812,PRJNA704316
SRR13769813,PRJNA704316
SRR13784004,PRJNA704908
SRR13784006,PRJNA704908
SRR13784008,PRJNA704908
SRR13784010,PRJNA704908
SRR13784012,PRJNA704908
SRR13784015,PRJNA704908
SRR13784017,PRJNA704908
SRR13784019,PRJNA704908
SRR13794627,PRJNA705181
SRR13794628,PRJNA705181
SRR13794629,PRJNA705181
SRR13794630,PRJNA705181
SRR13794631,PRJNA705181
SRR13794632,PRJNA705181
SRR13794633,PRJNA705181
SRR13794641,PRJNA705181
SRR13794642,PRJNA705181
SRR13794643,PRJNA705181
SRR13794644,PRJNA705181
SRR13794649,PRJNA705181
SRR13794650,PRJNA705181
SRR13794651,PRJNA705181
SRR13794652,PRJNA705181
SRR13800639,PRJNA705358
SRR13800640,PRJNA705358
SRR13800641,PRJNA705358
SRR13800642,PRJNA705358
SRR13800643,PRJNA705358
SRR13890650,PRJNA707537
SRR13890651,PRJNA707537
SRR13890652,PRJNA707537
SRR13890653,PRJNA707537
SRR13890654,PRJNA707537
SRR13976757,PRJNA714824
SRR13976758,PRJNA714824
SRR13976759,PRJNA714824
SRR14048713,PRJNA716630
SRR14048714,PRJNA716630
SRR14048715,PRJNA716630
SRR14048716,PRJNA716630
SRR14048717,PRJNA716630
SRR14048718,PRJNA716630
SRR14048719,PRJNA716630
SRR14048720,PRJNA716630
SRR14048711,PRJNA716630
SRR14048712,PRJNA716630
SRR15960262,PRJNA717246
SRR15960263,PRJNA717246
SRR15960264,PRJNA717246
SRR15960265,PRJNA717246
SRR15960266,PRJNA717246
SRR15960267,PRJNA717246
SRR15960268,PRJNA717246
SRR15960269,PRJNA717246
SRR15960270,PRJNA717246
SRR15960257,PRJNA717246
SRR15960258,PRJNA717246
SRR15960259,PRJNA717246
SRR15960260,PRJNA717246
SRR15960261,PRJNA717246
SRR14195989,PRJNA720892
SRR14195997,PRJNA720892
SRR14327725,PRJNA725264
SRR14327726,PRJNA725264
SRR14327727,PRJNA725264
SRR14327728,PRJNA725264
SRR14327729,PRJNA725264
SRR14327730,PRJNA725264
SRR14327731,PRJNA725264
SRR14327732,PRJNA725264
SRR14585398,PRJNA731067
SRR14585400,PRJNA731067
SRR14585402,PRJNA731067
SRR14585404,PRJNA731067
SRR14585406,PRJNA731067
SRR14585408,PRJNA731067
SRR14585410,PRJNA731067
SRR14585412,PRJNA731067
SRR14585414,PRJNA731067
SRR14602133,PRJNA731473
SRR14602134,PRJNA731473
SRR14602135,PRJNA731473
SRR14714407,PRJNA734658
SRR14714408,PRJNA734658
SRR14714409,PRJNA734658
SRR14714410,PRJNA734658
SRR14714411,PRJNA734658
SRR14714412,PRJNA734658
SRR14714413,PRJNA734658
SRR14714414,PRJNA734658
SRR14714417,PRJNA734658
SRR14714418,PRJNA734658
SRR16077415,PRJNA734658
SRR16077416,PRJNA734658
SRR14722557,PRJNA734953
SRR15014907,PRJNA743042
SRR15014908,PRJNA743042
SRR15014909,PRJNA743042
SRR15014910,PRJNA743042
SRR15014911,PRJNA743042
SRR15014912,PRJNA743042
SRR15049345,PRJNA744147
SRR15164962,PRJNA747022
SRR15164963,PRJNA747022
SRR15164964,PRJNA747022
SRR15164965,PRJNA747022
SRR15164966,PRJNA747022
SRR15164967,PRJNA747022
SRR15164971,PRJNA747022
SRR15164972,PRJNA747022
SRR15164973,PRJNA747022
SRR15164974,PRJNA747022
SRR15164975,PRJNA747022
SRR15164976,PRJNA747022
SRR15803295,PRJNA748842
SRR15803294,PRJNA748842
SRR15803293,PRJNA748842
SRR15803292,PRJNA748842
SRR15283612,PRJNA750456
SRR15283613,PRJNA750456
SRR15283614,PRJNA750456
SRR15283615,PRJNA750456
SRR15283616,PRJNA750456
SRR15283617,PRJNA750456
SRR15283618,PRJNA750456
SRR15283619,PRJNA750456
SRR15283620,PRJNA750456
SRR15283621,PRJNA750456
SRR15283622,PRJNA750456
SRR15283623,PRJNA750456
SRR15293967,PRJNA750636
SRR15293968,PRJNA750636
SRR15293969,PRJNA750636
SRR15293970,PRJNA750636
SRR15618737,PRJNA757962
SRR15618738,PRJNA757962
SRR15618741,PRJNA757962
SRR15618742,PRJNA757962
SRR15724816,PRJNA760922
SRR15724817,PRJNA760922
SRR15724818,PRJNA760922
SRR15724819,PRJNA760922
SRR15724820,PRJNA760922
SRR15724821,PRJNA760922
SRR15724828,PRJNA760922
SRR15724829,PRJNA760922
SRR15724830,PRJNA760922
SRR15724831,PRJNA760922
SRR15724832,PRJNA760922
SRR15724833,PRJNA760922
SRR15724840,PRJNA760922
SRR15724841,PRJNA760922
SRR15724842,PRJNA760922
SRR15724843,PRJNA760922
SRR15724844,PRJNA760922
SRR15724845,PRJNA760922
SRR15724852,PRJNA760922
SRR15724853,PRJNA760922
SRR15724854,PRJNA760922
SRR15724855,PRJNA760922
SRR15724856,PRJNA760922
SRR15724857,PRJNA760922
SRR15724864,PRJNA760922
SRR15724865,PRJNA760922
SRR15724866,PRJNA760922
SRR15724867,PRJNA760922
SRR15724868,PRJNA760922
SRR15724869,PRJNA760922
SRR15724876,PRJNA760922
SRR15724877,PRJNA760922
SRR15724878,PRJNA760922
SRR15724879,PRJNA760922
SRR15724880,PRJNA760922
SRR15724881,PRJNA760922
SRR15724888,PRJNA760922
SRR15724889,PRJNA760922
SRR15724890,PRJNA760922
SRR15724891,PRJNA760922
SRR15724892,PRJNA760922
SRR15724893,PRJNA760922
SRR15724900,PRJNA760922
SRR15724901,PRJNA760922
SRR15724902,PRJNA760922
SRR15724903,PRJNA760922
SRR15724904,PRJNA760922
SRR15724905,PRJNA760922
SRR16299899,PRJNA770650
SRR16299900,PRJNA770650
SRR16299923,PRJNA770650
SRR16299924,PRJNA770650
SRR16299925,PRJNA770650
SRR16299926,PRJNA770650
SRR16299927,PRJNA770650
SRR16299928,PRJNA770650
SRR16299929,PRJNA770650
SRR16299930,PRJNA770650
SRR16299931,PRJNA770650
SRR16299932,PRJNA770650
SRR16299933,PRJNA770650
SRR16299934,PRJNA770650
SRR16299892,PRJNA770650
SRR16299893,PRJNA770650
SRR16299894,PRJNA770650
SRR16299895,PRJNA770650
SRR16299896,PRJNA770650
SRR16299897,PRJNA770650
SRR16299898,PRJNA770650
SRR16299901,PRJNA770650
SRR16299902,PRJNA770650
SRR16299903,PRJNA770650
SRR16299904,PRJNA770650
SRR16299905,PRJNA770650
SRR16299906,PRJNA770650
SRR16299907,PRJNA770650
SRR16299908,PRJNA770650
SRR16299909,PRJNA770650
SRR16299910,PRJNA770650
SRR16299911,PRJNA770650
SRR16299912,PRJNA770650
SRR16299913,PRJNA770650
SRR16299914,PRJNA770650
SRR16299915,PRJNA770650
SRR16299916,PRJNA770650
SRR16299917,PRJNA770650
SRR16299918,PRJNA770650
SRR16299919,PRJNA770650
SRR16299920,PRJNA770650
SRR16299921,PRJNA770650
SRR16299922,PRJNA770650
SRR16902783,PRJNA779283
SRR16902782,PRJNA779283
SRR16902781,PRJNA779283
SRR16902780,PRJNA779283
SRR16902779,PRJNA779283
SRR16902778,PRJNA779283
SRR17073146,PRJNA784790
SRR17073145,PRJNA784790
SRR17073144,PRJNA784790
SRR17073143,PRJNA784790
SRR17073142,PRJNA784790
SRR17073141,PRJNA784790
SRR17195301,PRJNA787943
SRR17195300,PRJNA787943
SRR17195299,PRJNA787943
SRR17195298,PRJNA787943
SRR17195297,PRJNA787943
SRR17195296,PRJNA787943
SRR17238161,PRJNA789247
SRR17238160,PRJNA789247
SRR17238159,PRJNA789247
SRR17238158,PRJNA789247
SRR17238157,PRJNA789247
SRR17238156,PRJNA789247
SRR17238155,PRJNA789247
SRR17238154,PRJNA789247
SRR17238153,PRJNA789247
SRR17238152,PRJNA789247
SRR17238151,PRJNA789247
SRR17238150,PRJNA789247
SRR17658123,PRJNA798445
SRR17658122,PRJNA798445
SRR17658121,PRJNA798445
SRR17658120,PRJNA798445
SRR17658119,PRJNA798445
SRR17658118,PRJNA798445
SRR17658117,PRJNA798445
SRR17658116,PRJNA798445
SRR17658115,PRJNA798445
SRR17658114,PRJNA798445
SRR17658113,PRJNA798445
SRR17658112,PRJNA798445
SRR17658111,PRJNA798445
SRR17658110,PRJNA798445
SRR17658109,PRJNA798445
SRR17694825,PRJNA799348
SRR17694824,PRJNA799348
SRR17694823,PRJNA799348
SRR17694819,PRJNA799348
SRR17694818,PRJNA799348
SRR17694817,PRJNA799348
SRR17694814,PRJNA799348
SRR17694813,PRJNA799348
SRR17694811,PRJNA799348
SRR17694807,PRJNA799348
SRR17694806,PRJNA799348
SRR17694805,PRJNA799348
SRR18158448,PRJNA810853
SRR18158447,PRJNA810853
SRR18158446,PRJNA810853
SRR18158445,PRJNA810853
SRR18158444,PRJNA810853
SRR18158443,PRJNA810853
SRR18158442,PRJNA810853
SRR18158441,PRJNA810853
SRR18158440,PRJNA810853
SRR18158439,PRJNA810853
SRR18884288,PRJNA830657
SRR18884287,PRJNA830657
SRR18884280,PRJNA830657
SRR18884279,PRJNA830657
SRR18884278,PRJNA830657
SRR18884277,PRJNA830657
SRR18884276,PRJNA830657
SRR18884275,PRJNA830657
SRR19217718,PRJNA838490
SRR19217719,PRJNA838490
SRR19217716,PRJNA838490
SRR19217717,PRJNA838490
SRR19217714,PRJNA838490
SRR19217715,PRJNA838490
SRR19217712,PRJNA838490
SRR19217713,PRJNA838490
SRR19217710,PRJNA838490
SRR19217711,PRJNA838490
SRR19217708,PRJNA838490
SRR19217709,PRJNA838490
SRR19217706,PRJNA838490
SRR19217707,PRJNA838490
SRR19217704,PRJNA838490
SRR19217705,PRJNA838490
SRR19217702,PRJNA838490
SRR19217703,PRJNA838490
SRR19217700,PRJNA838490
SRR19217701,PRJNA838490
SRR19217698,PRJNA838490
SRR19217699,PRJNA838490
SRR20672881,PRJNA862900
SRR20672880,PRJNA862900
SRR20672879,PRJNA862900
SRR20672878,PRJNA862900
SRR20672877,PRJNA862900
SRR20672860,PRJNA862900
SRR20672859,PRJNA862900
SRR20672858,PRJNA862900
SRR22750513,PRJNA912651
SRR22750512,PRJNA912651
SRR22750511,PRJNA912651
SRR22750510,PRJNA912651
SRR22750509,PRJNA912651
SRR22750508,PRJNA912651
SRR6359213,PRJNA421497
SRR6359214,PRJNA421497
SRR6359217,PRJNA421497
SRR6359218,PRJNA421497
SRR6053474,PRJNA408093
SRR6053475,PRJNA408093
SRR6053476,PRJNA408093
SRR6053477,PRJNA408093
SRR6053478,PRJNA408093
SRR6053479,PRJNA408093
SRR6053480,PRJNA408093
SRR6053481,PRJNA408093
SRR6053482,PRJNA408093
SRR6053483,PRJNA408093
SRR6053484,PRJNA408093
SRR6128380,PRJNA412979
SRR6128382,PRJNA412979
SRR6128384,PRJNA412979
SRR6128386,PRJNA412979
SRR6128388,PRJNA412979
SRR6128390,PRJNA412979
SRR7420376,PRJNA477799
SRR7420377,PRJNA477799
SRR7420378,PRJNA477799
SRR7420379,PRJNA477799
SRR7420380,PRJNA477799
SRR7420381,PRJNA477799
SRR7420382,PRJNA477799
SRR7420383,PRJNA477799
SRR7420384,PRJNA477799
SRR7420385,PRJNA477799
SRR7420386,PRJNA477799
SRR7517656,PRJNA480953
SRR7517655,PRJNA480953
SRR7808449,PRJNA489895
SRR7808450,PRJNA489895
SRR7808451,PRJNA489895
SRR7808452,PRJNA489895
SRR8899067,PRJNA532893
SRR8899068,PRJNA532893
SRR8899069,PRJNA532893
SRR8899070,PRJNA532893
SRR8899071,PRJNA532893
SRR8899072,PRJNA532893
SRR8899073,PRJNA532893
SRR8899065,PRJNA532893
SRR8899066,PRJNA532893
SRR8899091,PRJNA532897
SRR8899092,PRJNA532897
SRR8899093,PRJNA532897
SRR8899094,PRJNA532897
SRR8899095,PRJNA532897
SRR8899096,PRJNA532897
SRR8899097,PRJNA532897
SRR8899089,PRJNA532897
SRR8899090,PRJNA532897
SRR9029759,PRJNA541924
SRR9029760,PRJNA541924
SRR9029761,PRJNA541924
SRR9029762,PRJNA541924
SRR9029763,PRJNA541924
SRR9029764,PRJNA541924
SRR9029765,PRJNA541924
SRR9029766,PRJNA541924
SRR9029767,PRJNA541924
SRR9029768,PRJNA541924
SRR9029769,PRJNA541924
SRR9029770,PRJNA541924
SRR9029771,PRJNA541924
SRR9029772,PRJNA541924
SRR9029773,PRJNA541924
SRR9029774,PRJNA541924
SRR9029775,PRJNA541924
SRR9029776,PRJNA541924
SRR9029777,PRJNA541924
SRR9029778,PRJNA541924
SRR9029779,PRJNA541924
SRR9029780,PRJNA541924
SRR9029781,PRJNA541924
SRR9029782,PRJNA541924
SRR9029783,PRJNA541924
SRR9029784,PRJNA541924
SRR9029785,PRJNA541924
SRR9029786,PRJNA541924
SRR9029787,PRJNA541924
SRR9029788,PRJNA541924
SRR9029789,PRJNA541924
SRR9029790,PRJNA541924
SRR9029791,PRJNA541924
SRR9029792,PRJNA541924
SRR9029793,PRJNA541924
SRR9029794,PRJNA541924
SRR9029795,PRJNA541924
SRR9029796,PRJNA541924
SRR9029797,PRJNA541924
SRR9029798,PRJNA541924
SRR9029799,PRJNA541924
SRR9029800,PRJNA541924
SRR9029801,PRJNA541924
SRR9029802,PRJNA541924
SRR9029803,PRJNA541924
SRR9029804,PRJNA541924
SRR9029805,PRJNA541924
SRR9029806,PRJNA541924
SRR9651902,PRJNA553160
SRR9651903,PRJNA553160
SRR9651904,PRJNA553160
SRR9651905,PRJNA553160
SRR9651906,PRJNA553160
SRR9651907,PRJNA553160
SRR9651908,PRJNA553160
SRR9651909,PRJNA553160
SRR9730187,PRJNA556006
SRR9730190,PRJNA556006
SRR9730193,PRJNA556006
SRR9730196,PRJNA556006
SRR9730199,PRJNA556006
SRR9730200,PRJNA556006
SRR9730203,PRJNA556006
SRR9730205,PRJNA556006
SRR9730207,PRJNA556006
SRR9730210,PRJNA556006
SRR9730214,PRJNA556006
SRR9730216,PRJNA556006
SRR9730151,PRJNA556006
SRR9730219,PRJNA556006
SRR9730222,PRJNA556006
SRR9730154,PRJNA556006
SRR9730157,PRJNA556006
SRR9730160,PRJNA556006
SRR9730163,PRJNA556006
SRR9730166,PRJNA556006
SRR9730169,PRJNA556006
SRR9730172,PRJNA556006
SRR9730175,PRJNA556006
SRR9730178,PRJNA556006
SRR9730181,PRJNA556006
SRR9730184,PRJNA556006
SRR10044908,PRJNA562279
SRR10044909,PRJNA562279
SRR10044910,PRJNA562279
SRR10044911,PRJNA562279
SRR10149785,PRJNA566449
SRR10149787,PRJNA566449
SRR10149789,PRJNA566449
SRR10149791,PRJNA566449
SRR10149793,PRJNA566449
SRR10149795,PRJNA566449
SRR10149797,PRJNA566449
SRR10149799,PRJNA566449
SRR11712351,PRJNA630709
SRR11712352,PRJNA630709
SRR11712353,PRJNA630709
SRR11712354,PRJNA630709
SRR11798518,PRJNA633140
SRR11798519,PRJNA633140
SRR11798520,PRJNA633140
SRR11798521,PRJNA633140
SRR11798522,PRJNA633140
SRR11798523,PRJNA633140
SRR11798524,PRJNA633140
SRR11798525,PRJNA633140
SRR11798526,PRJNA633140
SRR11798527,PRJNA633140
SRR11798528,PRJNA633140
SRR11798529,PRJNA633140
SRR11798530,PRJNA633140
SRR11798531,PRJNA633140
SRR11798532,PRJNA633140
SRR11798533,PRJNA633140
SRR11836454,PRJNA634689
SRR11836452,PRJNA634689
SRR11836450,PRJNA634689
SRR12333568,PRJNA649002
SRR12333569,PRJNA649002
SRR12333570,PRJNA649002
SRR15844694,PRJNA762342
SRR15844695,PRJNA762342
SRR15844696,PRJNA762342
SRR15844697,PRJNA762342
SRR15844698,PRJNA762342
SRR15844699,PRJNA762342
SRR17248237,PRJNA789542
SRR17248236,PRJNA789542
SRR17248235,PRJNA789542
SRR17248234,PRJNA789542
SRR17248233,PRJNA789542
SRR17248232,PRJNA789542
SRR17657225,PRJNA798426
SRR17657226,PRJNA798426
SRR17657227,PRJNA798426
SRR17657228,PRJNA798426
SRR17657221,PRJNA798426
SRR17657222,PRJNA798426
SRR17657223,PRJNA798426
SRR17657224,PRJNA798426
SRR17769725,PRJNA800783
SRR17769724,PRJNA800783
SRR17971141,PRJNA805181
SRR17971140,PRJNA805181
SRR17971139,PRJNA805181
SRR17971138,PRJNA805181
SRR17971137,PRJNA805181
SRR17971136,PRJNA805181
SRR17971135,PRJNA805181
SRR17971134,PRJNA805181
SRR18220726,PRJNA812862
SRR18220725,PRJNA812862
SRR18220724,PRJNA812862
SRR18220723,PRJNA812862
SRR18220722,PRJNA812862
SRR18220721,PRJNA812862
SRR8327789,PRJNA510323
SRR8327790,PRJNA510323
SRR8327793,PRJNA510323
SRR8327794,PRJNA510323
SRR8327797,PRJNA510323
SRR8327798,PRJNA510323
SRR8327801,PRJNA510323
SRR8327802,PRJNA510323
SRR8327805,PRJNA510323
SRR8327806,PRJNA510323
SRR8327809,PRJNA510323
SRR8327810,PRJNA510323
SRR8327813,PRJNA510323
SRR8327814,PRJNA510323
SRR8327817,PRJNA510323
SRR8327818,PRJNA510323
SRR9641393,PRJNA552552
SRR9641394,PRJNA552552
SRR9641395,PRJNA552552
SRR9641396,PRJNA552552
SRR9641397,PRJNA552552
SRR9641398,PRJNA552552
SRR9641399,PRJNA552552
SRR9641400,PRJNA552552
SRR9641401,PRJNA552552
SRR9641402,PRJNA552552
SRR9641403,PRJNA552552
SRR9641404,PRJNA552552
SRR9641405,PRJNA552552
SRR9641406,PRJNA552552
SRR9641407,PRJNA552552
SRR9641408,PRJNA552552
SRR9641409,PRJNA552552
SRR9641410,PRJNA552552
SRR11836448,PRJNA634689
SRR15283624,PRJNA750456
SRR15283625,PRJNA750456
SRR15283626,PRJNA750456
SRR15283627,PRJNA750456
SRR15283628,PRJNA750456
SRR15283629,PRJNA750456
SRR15283630,PRJNA750456
SRR15283631,PRJNA750456
SRR25916070,PRJNA1013070
SRR25916069,PRJNA1013070
SRR25916068,PRJNA1013070
SRR25916067,PRJNA1013070
SRR25916066,PRJNA1013070
